view_id,user_id,content_title,dialect,watch_duration_sec,device_type,timestamp,region
4137,315,Nirahua Hindustani,Rajasthani,584,Mobile,2026-01-09 11:07:50.342913,Delhi
4138,292,Desi Londe,Haryanvi,806,Web,2026-01-21 07:38:11.328770,Bihar
4139,189,Bol Radha Bol,Bhojpuri,865,SmartTV,2026-01-14 22:48:28.073090,UP
4140,252,Desi Londe,Haryanvi,1285,SmartTV,2026-01-20 08:59:00.959569,Haryana
4141,21,Desi Londe,Bhojpuri,3590,Mobile,2026-01-19 00:20:50.916735,Rajasthan
4142,279,Padharo Mhare Des,Bhojpuri,1832,Web,2026-01-10 07:28:22.672549,Rajasthan
4143,242,Bol Radha Bol,Rajasthani,3202,Mobile,2026-01-21 20:55:14.652070,UP
4144,118,Ghatak,Bhojpuri,1520,Mobile,2026-01-20 05:53:38.878808,Rajasthan
4145,449,Bol Radha Bol,Haryanvi,3032,Web,2026-01-21 16:16:54.748103,Rajasthan
4146,410,Ghatak,Haryanvi,1032,Web,2026-01-08 18:26:38.069027,Bihar
4147,169,Ghatak,Bhojpuri,1356,Mobile,2026-01-14 22:34:08.784902,Haryana
4148,159,Ghatak,Bhojpuri,2213,Web,2026-01-16 20:34:55.466450,UP
4149,479,Desi Londe,Bhojpuri,3021,SmartTV,2026-01-13 02:22:25.726438,Delhi
4150,442,Bol Radha Bol,Bhojpuri,2011,Web,2026-01-12 19:07:06.402762,Bihar
4151,166,Padharo Mhare Des,Bhojpuri,3303,Mobile,2026-01-20 12:01:24.460050,UP
4152,419,Kesariya Balam,Haryanvi,2383,SmartTV,2026-01-13 21:17:06.075349,Haryana
4153,94,Padharo Mhare Des,Haryanvi,2696,SmartTV,2026-01-13 21:25:21.552624,Haryana
4154,7,Nirahua Hindustani,Bhojpuri,420,SmartTV,2026-01-11 06:30:48.028697,Bihar
4155,387,Ghatak,Bhojpuri,2009,Web,2026-01-15 02:47:06.133366,Delhi
4156,405,Padharo Mhare Des,Bhojpuri,1925,SmartTV,2026-01-21 19:00:16.770173,UP
4157,272,Padharo Mhare Des,Rajasthani,1035,Mobile,2026-01-17 10:56:47.616635,Delhi
4158,332,Desi Londe,Haryanvi,1306,SmartTV,2026-01-21 13:28:19.179579,UP
4159,71,Kesariya Balam,Haryanvi,3487,Mobile,2026-01-12 03:21:32.706143,UP
4160,138,Kesariya Balam,Rajasthani,3519,SmartTV,2026-01-15 23:53:29.050848,Bihar
4161,236,Bol Radha Bol,Haryanvi,2451,Web,2026-01-10 07:56:12.981273,Rajasthan
4162,254,Padharo Mhare Des,Rajasthani,424,Web,2026-01-08 23:07:44.601853,UP
4163,90,Ghatak,Rajasthani,2356,Web,2026-01-20 07:58:02.401818,Bihar
4164,222,Kesariya Balam,Bhojpuri,1368,SmartTV,2026-01-21 10:28:28.319251,Rajasthan
4165,164,Bol Radha Bol,Bhojpuri,1085,SmartTV,2026-01-13 19:26:40.007329,Bihar
4166,92,Bol Radha Bol,Haryanvi,2150,SmartTV,2026-01-12 01:52:22.613705,Haryana
4167,422,Ghatak,Bhojpuri,2248,Mobile,2026-01-21 19:58:13.343627,Bihar
4168,360,Nirahua Hindustani,Bhojpuri,1671,Web,2026-01-16 12:58:20.975437,Haryana
4169,288,Nirahua Hindustani,Haryanvi,308,Mobile,2026-01-08 01:17:32.328744,Haryana
4170,224,Nirahua Hindustani,Haryanvi,2588,Mobile,2026-01-11 21:23:32.055233,Delhi
4171,451,Kesariya Balam,Rajasthani,2758,Mobile,2026-01-21 19:41:41.432181,Haryana
4172,313,Ghatak,Haryanvi,1381,SmartTV,2026-01-09 15:39:44.575431,Bihar
4173,149,Desi Londe,Bhojpuri,1671,SmartTV,2026-01-08 12:55:15.941798,Delhi
4174,490,Bol Radha Bol,Bhojpuri,681,SmartTV,2026-01-21 20:48:41.168797,Delhi
4175,416,Ghatak,Haryanvi,3115,Mobile,2026-01-10 13:30:36.965844,Haryana
4176,79,Padharo Mhare Des,Rajasthani,3265,Mobile,2026-01-15 10:41:26.600959,Bihar
4177,377,Kesariya Balam,Bhojpuri,1011,Web,2026-01-11 00:43:24.160601,Delhi
4178,182,Desi Londe,Rajasthani,932,SmartTV,2026-01-13 00:36:48.497995,UP
4179,282,Nirahua Hindustani,Haryanvi,363,SmartTV,2026-01-08 19:15:20.701119,Delhi
4180,120,Desi Londe,Rajasthani,1968,Mobile,2026-01-21 16:52:31.044419,Rajasthan
4181,247,Nirahua Hindustani,Haryanvi,3445,SmartTV,2026-01-21 16:04:59.784079,Haryana
4182,266,Kesariya Balam,Rajasthani,1827,SmartTV,2026-01-08 12:05:16.755630,Rajasthan
4183,371,Desi Londe,Rajasthani,111,Web,2026-01-10 21:22:12.091933,UP
4184,232,Padharo Mhare Des,Bhojpuri,2818,Mobile,2026-01-11 17:05:50.338119,Rajasthan
4185,430,Bol Radha Bol,Haryanvi,136,Web,2026-01-18 11:31:47.241359,Bihar
4186,113,Desi Londe,Rajasthani,1577,Web,2026-01-09 04:43:41.040615,UP
4187,276,Desi Londe,Haryanvi,611,Mobile,2026-01-09 09:19:53.254347,Delhi
4188,318,Bol Radha Bol,Bhojpuri,240,SmartTV,2026-01-16 04:58:52.264627,Rajasthan
4189,175,Nirahua Hindustani,Bhojpuri,3526,Web,2026-01-21 20:39:58.312309,Delhi
4190,480,Bol Radha Bol,Bhojpuri,3530,SmartTV,2026-01-20 21:06:25.264576,Rajasthan
4191,293,Nirahua Hindustani,Rajasthani,2940,Mobile,2026-01-18 00:53:52.955528,Bihar
4192,142,Padharo Mhare Des,Rajasthani,1082,Web,2026-01-14 15:47:44.354819,UP
4193,386,Bol Radha Bol,Rajasthani,658,Mobile,2026-01-18 18:20:37.301845,Bihar
4194,71,Ghatak,Haryanvi,2571,Mobile,2026-01-08 20:57:53.322771,Rajasthan
4195,325,Kesariya Balam,Haryanvi,1262,Web,2026-01-16 00:15:37.650993,Rajasthan
4196,247,Desi Londe,Rajasthani,894,SmartTV,2026-01-21 15:46:25.189493,Haryana
4197,321,Bol Radha Bol,Rajasthani,1250,Mobile,2026-01-14 06:45:29.416394,Delhi
4198,492,Nirahua Hindustani,Bhojpuri,1661,Mobile,2026-01-08 23:36:06.724319,UP
4199,344,Ghatak,Haryanvi,1840,Mobile,2026-01-13 14:32:20.464027,Bihar
4200,331,Desi Londe,Rajasthani,1433,SmartTV,2026-01-12 17:47:20.218912,Rajasthan
4201,173,Desi Londe,Rajasthani,1388,SmartTV,2026-01-18 20:51:26.978502,Haryana
4202,137,Padharo Mhare Des,Haryanvi,1138,SmartTV,2026-01-10 14:08:41.513033,Delhi
4203,334,Ghatak,Haryanvi,3370,SmartTV,2026-01-20 16:27:29.181527,Delhi
4204,288,Ghatak,Bhojpuri,1140,Web,2026-01-08 21:14:01.753567,UP
4205,52,Kesariya Balam,Haryanvi,1542,SmartTV,2026-01-16 05:22:25.873436,Bihar
4206,388,Desi Londe,Haryanvi,2562,Mobile,2026-01-21 17:07:04.199116,UP
4207,14,Bol Radha Bol,Haryanvi,1279,SmartTV,2026-01-09 23:50:57.827994,Haryana
4208,454,Desi Londe,Rajasthani,1681,Web,2026-01-12 20:57:14.881453,Bihar
4209,80,Padharo Mhare Des,Bhojpuri,363,Web,2026-01-14 09:18:53.735955,Haryana
4210,200,Padharo Mhare Des,Haryanvi,601,SmartTV,2026-01-10 16:29:24.668342,Haryana
4211,374,Desi Londe,Rajasthani,2932,Web,2026-01-14 02:00:14.839642,Rajasthan
4212,392,Padharo Mhare Des,Rajasthani,2463,Mobile,2026-01-08 04:27:04.344147,Delhi
4213,443,Padharo Mhare Des,Bhojpuri,338,Web,2026-01-20 13:27:23.176044,Bihar
4214,312,Kesariya Balam,Rajasthani,228,SmartTV,2026-01-20 17:09:49.549374,Rajasthan
4215,165,Ghatak,Haryanvi,43,Mobile,2026-01-11 01:37:32.360173,Bihar
4216,353,Nirahua Hindustani,Haryanvi,470,SmartTV,2026-01-20 20:02:35.624972,Rajasthan
4217,90,Ghatak,Haryanvi,1745,Mobile,2026-01-12 20:38:45.483519,Bihar
4218,363,Ghatak,Rajasthani,1103,SmartTV,2026-01-08 05:08:33.041151,Rajasthan
4219,300,Desi Londe,Bhojpuri,2585,Mobile,2026-01-18 09:18:47.821466,Rajasthan
4220,215,Bol Radha Bol,Rajasthani,1621,SmartTV,2026-01-19 08:51:02.915101,Delhi
4221,408,Kesariya Balam,Rajasthani,2879,Web,2026-01-14 17:14:04.718951,Bihar
4222,192,Bol Radha Bol,Haryanvi,1057,Mobile,2026-01-17 19:28:36.477336,Haryana
4223,355,Ghatak,Rajasthani,892,SmartTV,2026-01-17 22:36:47.907615,Haryana
4224,335,Bol Radha Bol,Bhojpuri,1148,Mobile,2026-01-11 08:54:49.528406,Rajasthan
4225,176,Desi Londe,Rajasthani,31,Mobile,2026-01-16 08:56:17.340647,Delhi
4226,83,Desi Londe,Rajasthani,1171,SmartTV,2026-01-15 15:15:11.935174,Bihar
4227,381,Padharo Mhare Des,Haryanvi,1867,SmartTV,2026-01-16 00:38:46.646621,Haryana
4228,259,Bol Radha Bol,Haryanvi,2236,Web,2026-01-12 15:19:02.994149,Haryana
4229,252,Padharo Mhare Des,Bhojpuri,1427,Mobile,2026-01-15 16:41:41.419176,UP
4230,134,Desi Londe,Bhojpuri,1700,Web,2026-01-16 14:18:37.564085,Delhi
4231,13,Nirahua Hindustani,Haryanvi,1940,Mobile,2026-01-19 12:38:11.012774,Bihar
4232,260,Nirahua Hindustani,Rajasthani,1849,Mobile,2026-01-11 09:02:28.800395,UP
4233,417,Ghatak,Haryanvi,3410,SmartTV,2026-01-16 06:44:23.673258,Delhi
4234,47,Desi Londe,Rajasthani,2859,SmartTV,2026-01-12 16:11:39.395835,Delhi
4235,344,Nirahua Hindustani,Haryanvi,2335,Mobile,2026-01-18 08:25:49.612439,Delhi
4236,276,Padharo Mhare Des,Haryanvi,2564,Web,2026-01-10 19:38:39.894922,Rajasthan
4237,413,Kesariya Balam,Bhojpuri,3561,SmartTV,2026-01-11 14:41:18.558788,Delhi
4238,418,Ghatak,Haryanvi,669,SmartTV,2026-01-19 08:20:01.125563,UP
4239,328,Kesariya Balam,Bhojpuri,1083,Web,2026-01-10 08:52:10.387798,Haryana
4240,346,Ghatak,Bhojpuri,1519,SmartTV,2026-01-17 06:04:25.968927,UP
4241,434,Padharo Mhare Des,Rajasthani,3441,SmartTV,2026-01-13 13:51:03.880044,UP
4242,241,Padharo Mhare Des,Rajasthani,3277,SmartTV,2026-01-09 06:50:57.141596,Haryana
4243,335,Padharo Mhare Des,Bhojpuri,153,Mobile,2026-01-21 11:15:58.516738,Delhi
4244,239,Nirahua Hindustani,Rajasthani,1186,Mobile,2026-01-21 02:28:51.171944,Bihar
4245,115,Bol Radha Bol,Haryanvi,3528,Mobile,2026-01-18 18:39:49.941209,UP
4246,462,Kesariya Balam,Haryanvi,747,Web,2026-01-17 10:06:09.564425,Delhi
4247,182,Padharo Mhare Des,Haryanvi,665,Mobile,2026-01-14 17:58:02.018791,Rajasthan
4248,357,Bol Radha Bol,Rajasthani,1493,Mobile,2026-01-08 12:16:11.703256,UP
4249,450,Desi Londe,Rajasthani,2412,SmartTV,2026-01-10 15:20:19.310541,UP
4250,2,Kesariya Balam,Rajasthani,2662,SmartTV,2026-01-10 20:15:46.729750,Haryana
4251,133,Bol Radha Bol,Bhojpuri,2985,Web,2026-01-18 02:37:34.655992,UP
4252,42,Ghatak,Bhojpuri,3384,Mobile,2026-01-12 16:27:01.154890,Bihar
4253,242,Ghatak,Rajasthani,674,Web,2026-01-13 08:44:52.783450,Delhi
4254,133,Desi Londe,Bhojpuri,1263,Web,2026-01-11 05:41:39.586725,UP
4255,173,Kesariya Balam,Haryanvi,867,Web,2026-01-09 07:30:35.584317,Bihar
4256,142,Ghatak,Haryanvi,2798,Mobile,2026-01-13 12:47:42.501430,Bihar
4257,123,Bol Radha Bol,Rajasthani,2380,Web,2026-01-09 00:41:03.491850,Haryana
4258,433,Desi Londe,Bhojpuri,2980,Web,2026-01-17 13:27:20.726537,Delhi
4259,115,Desi Londe,Haryanvi,31,Web,2026-01-15 02:09:51.050702,Haryana
4260,229,Bol Radha Bol,Rajasthani,3014,Web,2026-01-11 22:40:05.961999,Delhi
4261,155,Ghatak,Bhojpuri,2508,Mobile,2026-01-21 08:59:19.889910,Delhi
4262,24,Desi Londe,Bhojpuri,3230,Web,2026-01-12 16:58:19.580438,Delhi
4263,295,Desi Londe,Rajasthani,823,Mobile,2026-01-21 21:29:53.000842,UP
4264,267,Padharo Mhare Des,Bhojpuri,1138,Mobile,2026-01-12 16:13:22.240540,UP
4265,438,Bol Radha Bol,Haryanvi,2572,SmartTV,2026-01-13 23:34:15.420241,UP
4266,330,Bol Radha Bol,Bhojpuri,1190,SmartTV,2026-01-19 12:20:01.482397,Haryana
4267,406,Desi Londe,Haryanvi,976,Mobile,2026-01-13 17:22:57.041656,UP
4268,250,Nirahua Hindustani,Haryanvi,3031,SmartTV,2026-01-11 07:00:48.455442,UP
4269,380,Kesariya Balam,Bhojpuri,1330,Web,2026-01-09 09:27:41.823310,Haryana
4270,2,Bol Radha Bol,Rajasthani,2443,Mobile,2026-01-20 10:28:02.602798,Haryana
4271,230,Ghatak,Haryanvi,241,Mobile,2026-01-12 07:45:23.190293,Delhi
4272,278,Bol Radha Bol,Rajasthani,1260,Web,2026-01-16 20:52:15.299823,UP
4273,413,Ghatak,Haryanvi,3239,Web,2026-01-15 04:20:48.443523,Bihar
4274,399,Desi Londe,Rajasthani,1451,Mobile,2026-01-15 11:11:08.385416,Delhi
4275,139,Nirahua Hindustani,Rajasthani,636,Web,2026-01-08 01:36:30.206850,UP
4276,368,Kesariya Balam,Bhojpuri,3123,Web,2026-01-10 23:39:23.777594,UP
4277,96,Ghatak,Haryanvi,436,Mobile,2026-01-20 05:12:51.035133,Delhi
4278,124,Ghatak,Bhojpuri,3287,SmartTV,2026-01-21 12:43:21.915058,Rajasthan
4279,450,Ghatak,Bhojpuri,598,Web,2026-01-13 22:37:21.454631,Rajasthan
4280,440,Padharo Mhare Des,Bhojpuri,2202,SmartTV,2026-01-12 01:31:42.472716,Delhi
4281,481,Padharo Mhare Des,Haryanvi,235,Web,2026-01-19 18:01:09.645703,Haryana
4282,59,Padharo Mhare Des,Haryanvi,1900,Mobile,2026-01-08 13:01:37.436115,Haryana
4283,445,Kesariya Balam,Haryanvi,738,Mobile,2026-01-10 21:43:50.536541,Delhi
4284,170,Padharo Mhare Des,Haryanvi,1400,Mobile,2026-01-15 16:44:17.238853,Bihar
4285,298,Bol Radha Bol,Haryanvi,1792,Web,2026-01-08 09:22:55.855277,Rajasthan
4286,464,Bol Radha Bol,Bhojpuri,1100,Web,2026-01-11 01:24:20.613417,UP
4287,136,Desi Londe,Bhojpuri,1145,SmartTV,2026-01-08 10:32:22.986706,Delhi
4288,62,Desi Londe,Haryanvi,1282,Web,2026-01-09 10:55:23.736391,Haryana
4289,116,Bol Radha Bol,Rajasthani,2556,Mobile,2026-01-20 22:02:59.038945,Bihar
4290,461,Ghatak,Rajasthani,2903,SmartTV,2026-01-11 07:04:03.617880,Delhi
4291,192,Nirahua Hindustani,Bhojpuri,379,Web,2026-01-17 02:44:45.742539,Bihar
4292,403,Bol Radha Bol,Bhojpuri,206,Mobile,2026-01-21 18:54:06.863128,UP
4293,385,Bol Radha Bol,Bhojpuri,139,SmartTV,2026-01-14 23:58:42.350759,Delhi
4294,21,Bol Radha Bol,Rajasthani,206,SmartTV,2026-01-11 10:41:06.474787,Haryana
4295,70,Kesariya Balam,Haryanvi,1861,Mobile,2026-01-18 08:57:15.983386,Haryana
4296,456,Desi Londe,Bhojpuri,2664,Web,2026-01-19 02:31:30.826331,Haryana
4297,219,Nirahua Hindustani,Bhojpuri,1062,Mobile,2026-01-09 19:55:51.420416,Delhi
4298,214,Padharo Mhare Des,Haryanvi,756,SmartTV,2026-01-17 09:10:05.232218,Delhi
4299,97,Ghatak,Bhojpuri,3389,Mobile,2026-01-09 07:28:54.441010,Bihar
4300,153,Nirahua Hindustani,Bhojpuri,26,SmartTV,2026-01-16 22:52:34.059260,Haryana
4301,422,Padharo Mhare Des,Haryanvi,360,Web,2026-01-17 22:36:25.148789,Rajasthan
4302,321,Bol Radha Bol,Bhojpuri,1739,SmartTV,2026-01-21 12:38:22.140808,Haryana
4303,97,Desi Londe,Rajasthani,2754,Mobile,2026-01-10 03:38:17.209124,Delhi
4304,386,Nirahua Hindustani,Rajasthani,2606,Web,2026-01-12 04:55:23.844420,Delhi
4305,69,Desi Londe,Haryanvi,3586,Mobile,2026-01-18 17:38:23.724969,Haryana
4306,485,Bol Radha Bol,Bhojpuri,1424,SmartTV,2026-01-17 17:11:59.446913,Delhi
4307,2,Padharo Mhare Des,Bhojpuri,2122,Mobile,2026-01-13 20:02:16.220318,Bihar
4308,446,Padharo Mhare Des,Bhojpuri,2148,Web,2026-01-10 23:37:19.272871,Haryana
4309,372,Desi Londe,Rajasthani,985,Web,2026-01-11 13:20:42.172351,UP
4310,479,Desi Londe,Bhojpuri,178,SmartTV,2026-01-10 15:57:21.287004,Delhi
4311,467,Kesariya Balam,Rajasthani,785,Web,2026-01-10 16:32:12.525217,UP
4312,146,Bol Radha Bol,Haryanvi,3324,SmartTV,2026-01-09 11:39:34.871711,Haryana
4313,408,Padharo Mhare Des,Haryanvi,2748,Web,2026-01-20 00:32:05.143475,Haryana
4314,192,Kesariya Balam,Rajasthani,1422,SmartTV,2026-01-10 09:33:12.904670,Bihar
4315,237,Nirahua Hindustani,Bhojpuri,2065,Web,2026-01-09 11:53:44.023999,UP
4316,134,Ghatak,Haryanvi,210,Web,2026-01-17 05:05:54.435368,Delhi
4317,238,Desi Londe,Rajasthani,2865,Mobile,2026-01-12 17:24:42.955472,Delhi
4318,77,Kesariya Balam,Bhojpuri,2416,Mobile,2026-01-11 08:23:43.833970,Rajasthan
4319,249,Kesariya Balam,Haryanvi,2449,Mobile,2026-01-18 18:21:49.974044,UP
4320,382,Kesariya Balam,Bhojpuri,674,Mobile,2026-01-19 22:28:57.346959,Delhi
4321,49,Kesariya Balam,Bhojpuri,2785,Mobile,2026-01-10 20:02:13.246882,UP
4322,280,Bol Radha Bol,Rajasthani,3042,Mobile,2026-01-17 20:18:55.157595,UP
4323,439,Desi Londe,Haryanvi,515,Mobile,2026-01-19 13:51:59.177706,Bihar
4324,201,Nirahua Hindustani,Rajasthani,619,Mobile,2026-01-18 19:46:52.494838,UP
4325,150,Desi Londe,Haryanvi,3165,Web,2026-01-16 12:05:29.011927,Haryana
4326,349,Kesariya Balam,Haryanvi,1196,SmartTV,2026-01-20 05:56:35.891042,Bihar
4327,328,Kesariya Balam,Bhojpuri,2300,SmartTV,2026-01-19 02:23:52.561942,UP
4328,18,Ghatak,Haryanvi,2415,Web,2026-01-14 22:53:27.936434,Delhi
4329,77,Kesariya Balam,Rajasthani,1445,Web,2026-01-15 09:19:16.835721,Haryana
4330,103,Ghatak,Bhojpuri,3056,Mobile,2026-01-17 05:49:37.388958,UP
4331,343,Padharo Mhare Des,Haryanvi,3093,SmartTV,2026-01-10 04:20:47.027118,Haryana
4332,103,Bol Radha Bol,Bhojpuri,884,Mobile,2026-01-10 00:09:43.306388,Delhi
4333,489,Ghatak,Rajasthani,3463,SmartTV,2026-01-16 16:29:10.796931,Delhi
4334,166,Bol Radha Bol,Rajasthani,371,Mobile,2026-01-08 04:01:31.419496,Bihar
4335,284,Bol Radha Bol,Bhojpuri,3279,SmartTV,2026-01-19 10:06:50.731336,Haryana
4336,423,Kesariya Balam,Bhojpuri,2246,SmartTV,2026-01-14 09:35:02.502502,Rajasthan
4337,6,Nirahua Hindustani,Rajasthani,392,Web,2026-01-08 09:02:06.384081,UP
4338,122,Padharo Mhare Des,Haryanvi,2705,SmartTV,2026-01-13 01:31:40.848754,Delhi
4339,458,Nirahua Hindustani,Bhojpuri,2692,Mobile,2026-01-20 09:18:40.035612,UP
4340,31,Desi Londe,Rajasthani,2716,Web,2026-01-12 12:32:50.996665,UP
4341,129,Padharo Mhare Des,Haryanvi,1489,Mobile,2026-01-10 08:56:16.106715,UP
4342,311,Kesariya Balam,Rajasthani,1890,Mobile,2026-01-18 04:10:07.583924,Bihar
4343,99,Nirahua Hindustani,Rajasthani,802,SmartTV,2026-01-13 09:25:07.547768,Bihar
4344,477,Nirahua Hindustani,Bhojpuri,634,SmartTV,2026-01-20 05:16:26.988018,Rajasthan
4345,180,Padharo Mhare Des,Rajasthani,2640,Web,2026-01-08 15:54:24.646471,Haryana
4346,400,Desi Londe,Haryanvi,2501,Mobile,2026-01-18 19:32:35.594290,Haryana
4347,168,Desi Londe,Rajasthani,347,Web,2026-01-11 10:03:34.342830,Delhi
4348,158,Bol Radha Bol,Rajasthani,3049,SmartTV,2026-01-09 13:36:02.231975,Haryana
4349,227,Desi Londe,Rajasthani,2243,Mobile,2026-01-20 04:45:30.363018,Delhi
4350,119,Desi Londe,Bhojpuri,3465,Mobile,2026-01-14 05:43:48.720290,Delhi
4351,377,Desi Londe,Haryanvi,3544,SmartTV,2026-01-10 00:25:41.379580,Delhi
4352,30,Kesariya Balam,Rajasthani,349,Web,2026-01-14 22:21:28.356696,Bihar
4353,254,Nirahua Hindustani,Haryanvi,2667,Web,2026-01-10 11:37:30.140899,Rajasthan
4354,161,Nirahua Hindustani,Haryanvi,37,Mobile,2026-01-17 09:53:30.573209,Bihar
4355,263,Kesariya Balam,Haryanvi,624,Web,2026-01-11 23:24:20.970896,Bihar
4356,12,Padharo Mhare Des,Rajasthani,3470,Web,2026-01-10 04:36:08.543037,Rajasthan
4357,447,Kesariya Balam,Bhojpuri,782,SmartTV,2026-01-08 18:22:52.380728,Rajasthan
4358,486,Padharo Mhare Des,Rajasthani,896,Mobile,2026-01-17 21:48:04.150916,Delhi
4359,496,Ghatak,Bhojpuri,412,Web,2026-01-08 01:30:46.884802,Bihar
4360,280,Desi Londe,Bhojpuri,1090,SmartTV,2026-01-08 03:42:11.175439,Delhi
4361,127,Desi Londe,Bhojpuri,1536,SmartTV,2026-01-15 00:03:31.417238,Haryana
4362,410,Desi Londe,Haryanvi,2128,SmartTV,2026-01-11 21:20:19.906146,Rajasthan
4363,488,Padharo Mhare Des,Bhojpuri,68,SmartTV,2026-01-16 02:54:50.651520,Delhi
4364,213,Bol Radha Bol,Haryanvi,108,Mobile,2026-01-16 07:52:41.187844,Delhi
4365,138,Bol Radha Bol,Haryanvi,1688,Mobile,2026-01-19 03:58:54.624353,Delhi
4366,213,Desi Londe,Bhojpuri,522,SmartTV,2026-01-14 17:54:53.181764,Rajasthan
4367,206,Nirahua Hindustani,Bhojpuri,2156,SmartTV,2026-01-10 20:55:41.322954,Bihar
4368,211,Ghatak,Rajasthani,1916,SmartTV,2026-01-21 09:29:55.508927,Bihar
4369,273,Ghatak,Bhojpuri,2053,Mobile,2026-01-17 04:15:24.436853,Bihar
4370,84,Bol Radha Bol,Bhojpuri,1201,Mobile,2026-01-17 09:43:05.929179,Haryana
4371,122,Padharo Mhare Des,Bhojpuri,3149,Web,2026-01-15 05:30:25.012945,UP
4372,344,Bol Radha Bol,Rajasthani,1708,Web,2026-01-18 21:55:17.468656,Delhi
4373,197,Bol Radha Bol,Haryanvi,3317,Web,2026-01-16 22:15:11.847099,UP
4374,484,Desi Londe,Rajasthani,3559,Web,2026-01-21 11:40:27.907164,UP
4375,264,Nirahua Hindustani,Rajasthani,1782,Mobile,2026-01-15 12:01:56.396919,Bihar
4376,297,Nirahua Hindustani,Bhojpuri,191,Mobile,2026-01-11 06:13:07.129250,Rajasthan
4377,419,Nirahua Hindustani,Rajasthani,3325,Web,2026-01-16 15:49:37.728716,Bihar
4378,267,Desi Londe,Bhojpuri,1685,SmartTV,2026-01-20 10:06:28.434510,Haryana
4379,174,Nirahua Hindustani,Haryanvi,1467,Mobile,2026-01-14 02:27:52.884075,Delhi
4380,483,Ghatak,Bhojpuri,2050,SmartTV,2026-01-19 17:32:39.713774,Delhi
4381,366,Bol Radha Bol,Haryanvi,2818,SmartTV,2026-01-16 10:49:59.587952,Bihar
4382,339,Nirahua Hindustani,Rajasthani,980,Mobile,2026-01-17 10:09:22.306099,Rajasthan
4383,406,Ghatak,Haryanvi,1329,Mobile,2026-01-18 19:07:50.287270,UP
4384,457,Bol Radha Bol,Haryanvi,1415,Mobile,2026-01-21 02:00:36.126951,Rajasthan
4385,178,Kesariya Balam,Rajasthani,2912,Web,2026-01-21 22:30:11.781768,Bihar
4386,119,Padharo Mhare Des,Rajasthani,128,SmartTV,2026-01-18 22:24:55.679579,Delhi
4387,6,Ghatak,Rajasthani,1122,Mobile,2026-01-14 13:09:18.595841,UP
4388,14,Nirahua Hindustani,Haryanvi,727,SmartTV,2026-01-14 21:45:14.033912,Bihar
4389,181,Desi Londe,Rajasthani,2463,Mobile,2026-01-10 20:38:59.697019,UP
4390,140,Kesariya Balam,Haryanvi,255,Web,2026-01-15 20:57:35.808239,Delhi
4391,57,Bol Radha Bol,Haryanvi,1406,SmartTV,2026-01-08 03:30:34.654607,Haryana
4392,496,Bol Radha Bol,Rajasthani,592,Web,2026-01-19 04:27:51.366740,Rajasthan
4393,147,Bol Radha Bol,Bhojpuri,1576,Web,2026-01-14 18:23:35.629573,Haryana
4394,305,Bol Radha Bol,Rajasthani,1472,SmartTV,2026-01-19 02:25:22.407517,UP
4395,409,Bol Radha Bol,Bhojpuri,1764,Mobile,2026-01-19 06:46:27.164005,Bihar
4396,41,Kesariya Balam,Haryanvi,2693,Mobile,2026-01-15 18:12:06.323438,UP
4397,274,Kesariya Balam,Haryanvi,459,SmartTV,2026-01-09 05:58:02.724289,UP
4398,337,Desi Londe,Bhojpuri,3164,SmartTV,2026-01-12 03:06:32.627882,Delhi
4399,226,Bol Radha Bol,Bhojpuri,3230,Mobile,2026-01-09 22:18:10.604754,UP
4400,88,Desi Londe,Bhojpuri,493,Mobile,2026-01-12 05:15:12.142744,Haryana
4401,125,Kesariya Balam,Rajasthani,2105,Mobile,2026-01-12 14:25:54.922984,Rajasthan
4402,192,Desi Londe,Bhojpuri,1714,SmartTV,2026-01-14 04:50:55.528769,Delhi
4403,162,Ghatak,Bhojpuri,2859,Mobile,2026-01-17 19:28:15.594750,Haryana
4404,132,Ghatak,Haryanvi,941,SmartTV,2026-01-19 17:54:02.144356,Bihar
4405,472,Desi Londe,Rajasthani,1623,Mobile,2026-01-19 16:02:10.752635,Rajasthan
4406,313,Bol Radha Bol,Bhojpuri,1662,Mobile,2026-01-19 12:35:54.779940,Haryana
4407,415,Bol Radha Bol,Rajasthani,139,Web,2026-01-08 13:54:42.937863,Rajasthan
4408,314,Ghatak,Rajasthani,2092,SmartTV,2026-01-12 11:33:24.390672,Bihar
4409,26,Ghatak,Rajasthani,3,Web,2026-01-20 07:49:42.673090,UP
4410,344,Ghatak,Haryanvi,2728,SmartTV,2026-01-13 01:00:02.317037,Haryana
4411,268,Ghatak,Rajasthani,2293,Mobile,2026-01-14 21:34:43.186868,Delhi
4412,241,Padharo Mhare Des,Bhojpuri,287,Web,2026-01-21 07:28:29.839339,Delhi
4413,31,Bol Radha Bol,Rajasthani,2364,Web,2026-01-17 08:45:18.835054,UP
4414,52,Ghatak,Bhojpuri,1150,Web,2026-01-08 10:30:45.233205,Haryana
4415,43,Bol Radha Bol,Rajasthani,29,SmartTV,2026-01-09 07:47:31.685425,Rajasthan
4416,152,Padharo Mhare Des,Bhojpuri,879,Mobile,2026-01-12 16:38:46.798567,UP
4417,226,Padharo Mhare Des,Rajasthani,2364,SmartTV,2026-01-11 14:38:23.105895,Delhi
